1,03-JAN-1947,Douglas C-47A (DC-3),G-AGJU,BOAC,0.0,Whitchurch A...,,,A1
2,04-JAN-1947,Sikorsky S-43B,PP-PBN,Panair do Brasil,11.0,São Paulo de...,,,A1
3,05-JAN-1947,Douglas C-47B (DC-3),NC50046,Nationwide Air Transport,3.0,"near Carmel, NJ",,,A2
4,05-JAN-1947,Curtiss C-46,XT-T51/121,CNAC,43.0,near Qingdao,,,A1
5,05-JAN-1947,Douglas DC-3-208A,NC21746,American Airlines,0.0,"Jones Beach, NY",,,A1
6,06-JAN-1947,Douglas C-54B (DC-4),NC95412,Northwest Airlines,0.0,Chicago Muni...,,,A1
7,06-JAN-1947,Amiot AAC.1 (Ju-52),F-BBYK,TAI,0.0,Mont Ventoux,,,A1
8,07-JAN-1947,Douglas C-47A (DC-3),OO-CBO,Sabena,,Costermansvi...,,,A1
9,08-JAN-1947,Lockheed 18 Lodestar,NC25687,"National Airlines, op.for Caribbean Atlantic",0.0,Jacksonville...,,,A2
10,10-JAN-1947,Douglas C-47A (DC-3),VT-AUF,Air-India,,,,,U1
11,11-JAN-1947,Douglas C-47A (DC-3),G-AGJX,BOAC,8.0,Stowting,,,A1
12,11-JAN-1947,Douglas C-54A (DC-4),PI-C100,Far East Air Transport,7.0,"near Laoag, Phili...",,,A1
13,12-JAN-1947,Douglas C-49-DO (DC-3),NC88872,Eastern Air Lines,18.0,"Galax, VA",,,A1
14,14-JAN-1947,Lockheed C-60A Lodestar,60-03,Mexican AF,21.0,near Puebla,,,A1
15,16-JAN-1947,Avro 685 York C.1,MW228,RAF,0.0,Oakington,,,A1
16,17-JAN-1947,Douglas Dakota IV (DC-3),KJ858,RAF,0.0,near Singapore-Se...,,,A1
17,18-JAN-1947,Short S.25 Sandringham 5,G-AHYZ,BOAC,,Belfast,,,O1
18,18-JAN-1947,Douglas Dakota IV (DC-3),KP230,RAF,0.0,Kupang-El Ta...,,,A1
19,19-JAN-1947,Douglas C-47B (DC-3),349882,French AF,,"An Cu, Annam",,,A1
20,20-JAN-1947,Douglas R5D (DC-4),,US Navy,1.0,"Oakland NAS,...",,,A1
21,22-JAN-1947,Douglas C-53B (DC-3),C-108,Avianca,17.0,near Puerto Araujo,,,A1
22,22-JAN-1947,Douglas C-47A (DC-3),C-204,TACA de Colombia,0.0,near Guayaquil Ai...,,,A1
23,22-JAN-1947,Douglas DC-3,,Allegheny Air Cargo,0.0,"Allentown, PA",,,A1
24,22-JAN-1947,Douglas Dakota IV (DC-3),KP222,RAF,0.0,Bückeburg,,,A1
25,22-JAN-1947,Lockheed 14-H2 Super Electra,VH-ADT,Qantas,0.0,Schofields A...,,,A1
26,22-JAN-1947,Consolidated PBY-5 Catalina,08204,US Navy,1.0,Santa Rosa I...,,,A1
27,23-JAN-1947,Douglas C-47B (DC-3),43-48936,USAAF,1.0,near Seattle/Sand...,,,A1
28,23-JAN-1947,Lockheed 14-H2 Super Electra,CF-TCQ,TCAL,2.0,"near Headingley, MB",,,A1
29,24-JAN-1947,Douglas R4D-5 (DC-3),39079,US Navy,0.0,"near Dartmouth, NS",,,A1
30,25-JAN-1947,Douglas C-47A (DC-3),OK-WDB,CSA,0.0,London-Croyd...,,,O1
31,25-JAN-1947,Douglas C-47A (DC-3),PI-C12,Philippine Air Lines,4.0,Mt. Parker,,,A1
32,25-JAN-1947,Douglas DC-3,138,CNAC,19.0,near Chongqing,,,A1
33,25-JAN-1947,Douglas C-47A (DC-3),VP-YFD,Spencer Airways,12.0,London-Croyd...,,,A1
34,26-JAN-1947,Douglas DC-3C,PH-TCR,KLM,22.0,København-Ka...,,,A1
35,26-JAN-1947,Junkers Ju-52/3mg8e,G-AHOK,BEA,,Renfrew,,,U1
36,26-JAN-1947,Consolidated PBY-5 Catalina,P-204,Dutch Navy,1.0,"Gillemanuk, ...",,,A1
37,27-JAN-1947,Douglas C-47 (DC-3),NC51894,Puerto Rico Air Transport,,Newark Airpo...,,,A1
38,28-JAN-1947,Curtiss C-46,,CNAC,25.0,near Hankou,,,A1
39,01-FEB-1947,Douglas C-47A (DC-3),F-BAXQ,Air France,15.0,near Lisboa-Porte...,,,A1
40,01-FEB-1947,Douglas Dakota IV (DC-3),KJ971,RAF,0.0,Middle Aston,,,A1
41,04-FEB-1947,Douglas R4D-5S (DC-3),17131,US Navy,10.0,near Assateague I...,,,A1
42,05-FEB-1947,Douglas C-47A (DC-3),NC54451,International Air Freight,1.0,"Harrington, DL",,,A1
43,05-FEB-1947,Douglas DC-2-112,PP-AVG,Aerovias Brasil,,"Lagoa Santa, GO",,,A1
44,06-FEB-1947,Douglas C-54B (DC-4),NC44567,Aerovías Cubanas Internacionales,11.0,near Pedro Bernado,,,A1
45,06-FEB-1947,Douglas C-47 (DC-3),,China Air Force,9.0,near Chongqing Ai...,,,A1
46,09-FEB-1947,Douglas C-47B (DC-3),44-77205,USAAF,,Manila-Nicho...,,,A1
47,10-FEB-1947,Lockheed 18 Lodestar,ZK-ALZ,Union Airways,0.0,Palmerston N...,,,O1
48,11-FEB-1947,Avro 685 York C.1,MW242,RAF,0.0,Waterbeach R...,,,A1
49,11-FEB-1947,Consolidated PBY-5A Catalina,48328,US Navy,4.0,between Seat...,,,A1
50,13-FEB-1947,Douglas C-47A (DC-3),OK-XDU,CSA,3.0,near Kladno,,,A1
51,14-FEB-1947,Curtiss C-46E,NC59486,Slick Airways,2.0,"Denver, CO",,,A1
52,14-FEB-1947,Douglas C-47A (DC-3),NC59398,Atlantic & Pacific Airlines,0.0,"League City, TX",,,A1
53,15-FEB-1947,Savoia-Marchetti SM-95,I-ABQH,Corrieri Aerei Militari,17.0,near Terracina,,,A1
54,15-FEB-1947,Douglas DC-4,C-114,Avianca,53.0,near Bogotá,,,A1
55,17-FEB-1947,Douglas C-47A (DC-3),OY-AEB,DDL,0.0,near Malmö,,,A1
56,19-FEB-1947,Douglas C-47A (DC-3),42-93723,USAAF,1.0,Neubiberg Ai...,,,A1
57,20-FEB-1947,Douglas C-47B (DC-3),349048,French AF,4.0,Offenbach,,,A1
58,21-FEB-1947,Douglas C-47 (DC-3),,China Air Force,21.0,near Chongqing,,,A1
59,23-FEB-1947,Douglas C-47A (DC-3),43-15357,USAAF,,Kaufbeuren,,,A1
60,24-FEB-1947,Douglas DC-3A-197E,NC33646,United Airlines,,Philadelphia...,,,A1
61,26-FEB-1947,Douglas Dakota IV (DC-3),KK120,RAF,12.0,China Sea,,,A1
62,26-FEB-1947,Douglas C-47 (DC-3),VHRET,Netherlands East Indies AF,6.0,near Point Lookou...,,,A1
63,27-FEB-1947,Junkers Ju-52/3mge,T-154,LADE,,,,,A1
64,28-FEB-1947,Douglas Dakota IV (DC-3),KN203,RAF,0.0,near Yangon-Minga...,,,A1
65,05-MAR-1947,Amiot AAC.1 (Ju-52),F-BAKP,Air France,,Paris-Le Bou...,,,U1
66,05-MAR-1947,Douglas C-47B (DC-3),CCCP-L952,"Aeroflot, Georgia",23.0,Nizhnesvanet...,,,A1
67,06-MAR-1947,Douglas C-47 (DC-3),ZS-BJZ,Suidair,0.0,Lapula River,,,A2
68,07-MAR-1947,Douglas R5D-3 (DC-4),92002,US Navy,,Guam-Agana N...,,,A1
69,08-MAR-1947,Douglas C-47 (DC-3),C-400,VIARCO,9.0,near Villavicencio,,,A1
70,08-MAR-1947,Douglas Dakota IV (DC-3),KK122,RAF,13.0,L'isola di I...,,,A1
71,08-MAR-1947,Focke-Wulf Fw 200A-0,PP-CBI,Cruzeiro do Sul,0.0,Rio de Janei...,,,A1
72,12-MAR-1947,Douglas C-47 (DC-3),VHREZ,Netherlands East Indies AF,26.0,near Bandung,,,A1
73,14-MAR-1947,Douglas C-47A (DC-3),F-BAXO,Air France,23.0,near Château-Bernard,,,A1
74,14-MAR-1947,Douglas DC-3C,NC88804,US Airlines,2.0,Charleston M...,,,A1
75,14-MAR-1947,Avro 685 York C.1,MW202,RAF,0.0,Lyneham RAF ...,,,A1
76,16-MAR-1947,Short Sunderland GR.5,VB886,RAF,0.0,Pembroke Dock,,,O1
77,17-MAR-1947,Lockheed C-60A Lodestar,YS-28,TACA,8.0,near Medellín-Enr...,,,A1
78,18-MAR-1947,Avro 685 York C.1,MW198,RAF,11.0,near Negombo RAF ...,,,A1
79,19-MAR-1947,Douglas DC-3,ZS-AUK,Pan African Air Charter,0.0,Masindi,,,A1
80,19-MAR-1947,Lockheed C-60A Lodestar,C-202,TACA de Colombia,5.0,near Bucaramanga,,,A1
81,19-MAR-1947,Douglas C-47B (DC-3),43-48303,USAAF,,near Aq Qaleh,,,A1
82,20-MAR-1947,Douglas C-47A (DC-3),YV-C-AMU,LAV,0.0,Caracas-La C...,,,A1
83,20-MAR-1947,Amiot AAC.1 (Ju-52),F-BAKM,Air France,,Freetown,,,U1
84,20-MAR-1947,Douglas C-47A (DC-3),42-93804,USAAF,6.0,near Dessie,,,A1
85,22-MAR-1947,Douglas C-47D,44-77288,USAAF,,Fairfield-Su...,,,A1
86,26-MAR-1947,Douglas C-47A (DC-3),W-12,Dutch Navy,0.0,near Gimbat Stati...,,,A1
87,01-APR-1947,Martin PBM-5G Mariner,59002,US Navy,1.0,"near Tampa, FL",,,A1
88,04-APR-1947,Douglas C-47A (DC-3),NC52710,International Air Freight,0.0,Palm Beach-P...,,,A1
89,05-APR-1947,Douglas C-47B (DC-3),44-76231,USAAF,4.0,near Decaturville...,,,A1
90,08-APR-1947,Douglas C-47 (DC-3),YV-ALO,LAV,27.0,near Caracas,,,A1
91,09-APR-1947,Douglas C-47D (DC-3),43-49258,USAAF,1.0,San Antonio-...,,,A1
92,09-APR-1947,Fokker F.XII,SE-ACZ,Svensk Flygtjänst,0.0,Stockholm-Br...,,,A1
93,10-APR-1947,Douglas C-47B (DC-3),K-14,Belgian AF,6.0,Dalbry,,,A1
94,13-APR-1947,Avro 685 York I,G-AHEZ,BSAA,6.0,Dakar-Yoff A...,,,A1
95,13-APR-1947,Lockheed C-60A Lodestar,C-803,Transandina,0.0,Medellín-Enr...,,,A1
96,19-APR-1947,Douglas R4D-2 (DC-3),ZS-BNB,Mercury Aviation,0.0,near Malakal,,,A1
97,22-APR-1947,Douglas DC-3C,NC49657,Delta Air Lines,8.0,"Columbus, GA",,,A1
98,22-APR-1947,Douglas C-47A (DC-3),42-23368,USAAF,,near Karlovy Vary,,,A1
99,22-APR-1947,Douglas C-47 (DC-3),CCCP-L1204,"Aeroflot, Krasnoyarsk",9.0,near Volochanka V...,,,A1
0,01-JAN-1946,Budd RB-1 Conestoga,NC45347,National Skyway Freight,0.0,"Bluefield, VA",,,A1
1,02-JAN-1946,Douglas C-47B (DC-3),43-49118,USAAF,,near Canton,,,A1
2,04-JAN-1946,Douglas Dakota IV (DC-3),KN363,RAF,3.0,near Hainan Islan...,,,A1
3,05-JAN-1946,Douglas C-47A (DC-3),43-47994,USAAF,,"near Gumab, Masba...",,,A1
4,06-JAN-1946,Douglas DC-3-392,NC21786,Pennsylvania-Central Airlines,3.0,Birmingham A...,,,A1
5,07-JAN-1946,Curtiss R5C-1 (C-46),39579,USMC,,Tinian Islan...,,,A1
6,09-JAN-1946,Douglas C-47 (DC-3),,China Air Force,18.0,Changchun,,,A1
7,09-JAN-1946,Douglas Dakota III (DC-3),FD919,RAF,0.0,Semarang Air...,,,A1
8,11-JAN-1946,Douglas C-47B (DC-3),44-77138,USAAF,,near San Jose,,,A1
9,12-JAN-1946,Douglas C-47A (DC-3),42-93447,USAAF,,Manila-Nicho...,,,A1
10,13-JAN-1946,Amiot AAC.1 (Ju-52),F-BANP,Air France,2.0,"Le Bouscat, ...",,,A1
11,13-JAN-1946,Curtiss C-46D,44-78146,USAAF,12.0,near Majuro,,,A1
12,14-JAN-1946,Douglas Dakota IV (DC-3),KJ817,RAF,5.0,Mount Bongkok,,,A1
13,14-JAN-1946,Douglas Dakota IV (DC-3),KK154,RAF,0.0,near Blakehill Farm,,,A1
14,14-JAN-1946,Lisunov Li-2,CCCP-L4150,"Aeroflot, Ukraine",22.0,"Netrubezh, K...",,,A1
15,15-JAN-1946,Douglas Dakota IV (DC-3),KN557,RAF,25.0,near Marseille,,,A1
16,16-JAN-1946,Douglas Dakota IV (DC-3),KK199,RAF,0.0,"near Yelvertoft, QLD",,,A1
17,16-JAN-1946,Douglas Dakota III (DC-3),NL205,Netherlands AF,0.0,Katwijk,,,A1
18,16-JAN-1946,Douglas C-54A (DC-4),42-72193,USAAF,0.0,"near Lula, GA",,,A1
19,17-JAN-1946,Douglas Dakota III (DC-3),FD882,RAF,0.0,Butterworth ...,,,A1
20,17-JAN-1946,Douglas C-47A (DC-3),43-15469,USAAF,,Unknown,,,A1
21,18-JAN-1946,Douglas DC-3-201E,NC19970,Eastern Air Lines,17.0,"Cheshire, CT",,,A1
22,18-JAN-1946,Consolidated PBY-6A Catalina,64029,US Navy,0.0,near Wake Island,,,A1
23,19-JAN-1946,Douglas Dakota III (DC-3),FL636,RCAF,7.0,Mount Ptolem...,,,A1
24,19-JAN-1946,Short Sunderland GR.5,PP157,RAF,0.0,Jesselton,,,A1
25,23-JAN-1946,Douglas C-47A (DC-3),G-AGIY,BOAC,,El Adem RAF ...,,,A1
26,23-JAN-1946,Curtiss C-46D,42-101210,USAAF,,,,,A1
27,24-JAN-1946,Douglas Dakota IV (DC-3),KN659,RAF,0.0,Vadodara,,,A1
28,25-JAN-1946,Douglas Dakota IV (DC-3),KK112,RAF,0.0,Hmawbi RAF S...,,,A1
29,26-JAN-1946,Douglas C-47A (DC-3),CA5,Central Air Transport,,near Wuhan,,,A1
30,26-JAN-1946,Douglas C-47 (DC-3),,USAAF,4.0,near Nanking (Nan...,,,A1
31,27-JAN-1946,Lisunov Li-2,CCCP-L4131,"Aeroflot, Uzbekistan",0.0,near Gerelde,,,A1
32,28-JAN-1946,Douglas Dakota IV (DC-3),KP236,RAF,0.0,Poona RAF St...,,,A1
33,28-JAN-1946,Douglas C-47B (DC-3),43-16421,USAAF,0.0,near Taiwan,,,A1
34,29-JAN-1946,Douglas Dakota IV (DC-3),KN496,RAF,0.0,Takoradi Air...,,,A1
35,29-JAN-1946,Curtiss C-46D,44-78226,USAAF,12.0,near Lo-tien-Chen,,,A1
36,29-JAN-1946,Douglas C-47A (DC-3),42-93339,USAAF,2.0,Barrackpore ...,,,A1
37,29-JAN-1946,Douglas R4D-6 (DC-3),50805,US Navy,,near Pearl Harbor...,,,A1
38,30-JAN-1946,Douglas Dakota IV (DC-3),KN500,RAF,11.0,near Le Mans,,,A1
39,30-JAN-1946,Douglas Dakota III (DC-3),KG427,RAF,0.0,København-Ka...,,,A1
40,30-JAN-1946,Douglas Dakota IV (DC-3),KN326,RAF,0.0,Semarang Air...,,,A1
41,30-JAN-1946,Boeing B-17G,OY-DFE,DDL,0.0,København-Ka...,,,A1
42,31-JAN-1946,Douglas DC-3-194H,NC25675,United Airlines,21.0,Elk Mountain...,,,A1
43,31-JAN-1946,Douglas C-47A (DC-3),42-93585,USAAF,,Lipa-Fernand...,,,A1
44,31-JAN-1946,Curtiss C-46D,44-78082,USAAF,,,,,A1
45,31-JAN-1946,Douglas C-47B (DC-3),43-16243,USAAF,,unknown,,,A1
46,31-JAN-1946,Douglas C-47B (DC-3),44-76436,USAAF,,unknown,,,A1
47,31-JAN-1946,Douglas C-47A (DC-3),CCCP-L854,"Aeroflot, Moscow",3.0,Solntsevo di...,,,A1
48,01-FEB-1946,Douglas C-54G (DC-4),45-485,USAAF,0.0,Fujisawa Air...,,,A1
49,02-FEB-1946,Amiot AAC.1 (Ju-52),F-BALK,Air France,0.0,Belo Airport...,,,A1
50,02-FEB-1946,Douglas Dakota IV (DC-3),KJ996,RAF,5.0,near Pegu,,,A1
51,02-FEB-1946,Douglas C-47A (DC-3),43-15755,USAAF,,near Aurora-Lowry...,,,A1
52,02-FEB-1946,Douglas C-47A (DC-3),42-92879,USAAF,5.0,near Aix-en-Provence,,,A1
53,03-FEB-1946,Douglas Dakota III (DC-3),KG502,RAF,6.0,near Carlisle,,,A1
54,03-FEB-1946,Douglas R5D-2 (C-54B),90395,US Navy,,,,,A1
55,04-FEB-1946,Amiot AAC.1 (Ju-52),F-BAKO,Air France,0.0,Menorca-Mahó...,,,A1
56,05-FEB-1946,Douglas DC-3A-414A,PP-CBS,Cruzeiro do Sul,0.0,Ilhéus Airpo...,,,A1
57,05-FEB-1946,Douglas C-47A (DC-3),42-23619,USAAF,24.0,Negros Island,,,A1
58,06-FEB-1946,Junkers Ju-52/3m,CCCP-L35,"Aeroflot, Turkmenistan",6.0,near Darvaza Airport,,,A1
59,07-FEB-1946,Douglas Dakota IV (DC-3),KP219,RAF,0.0,Dhorro Naro,,,A1
60,07-FEB-1946,Junkers Ju-52/3m,T.2-5,Spanish AF,10.0,near Huerta,,,A1
61,09-FEB-1946,Douglas C-47A (DC-3),42-93598,USAAF,,near Dumog,,,A1
62,11-FEB-1946,Douglas Dakota IV (DC-3),KN205,RAF,0.0,near Saigon,,,A1
63,12-FEB-1946,Lockheed 18 Lodestar,YV-AFI,LAV,0.0,near Barquisimeto,,,A1
64,12-FEB-1946,Douglas Dakota IV (DC-3),KN229,RAF,5.0,Victoria Point,,,A1
65,12-FEB-1946,Douglas Dakota IV (DC-3),KN206,RAF,,Victoria Poi...,,,O1
66,13-FEB-1946,Douglas Dakota III (DC-3),KG397,RCAF,8.0,near Warlingham,,,A1
67,13-FEB-1946,Short Sunderland GR.5,VB885,RAF,10.0,Lee-on-Solent,,,A1
68,15-FEB-1946,Curtiss C-46D,44-78240,USAAF,,,,,A1
69,15-FEB-1946,Douglas C-47A (DC-3),A65-11,RAAF,0.0,Lae,,,A1
70,15-FEB-1946,Douglas C-47B (DC-3),43-48915,USAAF,,"near Orlando, FL",,,A1
71,15-FEB-1946,Short S.25 Sunderland 3,G-AGET,BOAC,1.0,Calcutta,,,O1
72,19-FEB-1946,Douglas C-47B (DC-3),43-48320,USAAF,,"near Sanborn, NY",,,A1
73,19-FEB-1946,Short Sunderland GR.3,PP121,RAF,0.0,Wig Bay,,,O1
74,20-FEB-1946,Lisunov PS-84,CCCP-L4162,Aeroflot,0.0,Minsk-1 Airp...,,,A1
75,21-FEB-1946,Consolidated 32-2 Liberator II,G-AGEM,BOAC,1.0,Charlottetow...,,,A1
76,21-FEB-1946,Curtiss R5C-1 (C-46),50695,USMC,0.0,Johnston Isl...,,,A1
77,22-FEB-1946,Douglas Dakota IV (DC-3),KJ851,RAF,0.0,Bandung Airp...,,,A1
78,22-FEB-1946,Douglas Dakota IV (DC-3),KK208,RAF,0.0,near Yangon-Minga...,,,A1
79,23-FEB-1946,Douglas Dakota III (DC-3),KG799,RAF,0.0,near Mélisey,,,A1
80,25-FEB-1946,Douglas C-47 (DC-3),NC14941,Air Carrier Transport,,"Newark, NJ",,,A1
81,25-FEB-1946,Douglas C-47B (DC-3),A65-110,RAAF,,Tacloban Air...,,,A1
82,27-FEB-1946,Douglas C-47A (DC-3),A65-24,RAAF,0.0,Laverton Air...,,,O1
83,01-MAR-1946,Douglas DC-2-243,C-157,TACA de Colombia,,Medellin,,,A1
84,01-MAR-1946,Douglas Dakota III (DC-3),KG425,RAF,0.0,Anzio,,,A1
85,03-MAR-1946,Douglas DC-3-277B,NC21799,American Airlines,25.0,Thing Mounta...,,,A1
86,03-MAR-1946,Douglas C-47 (DC-3),CA2,Central Air Transport,,"Jinan, Shandong",,,A1
87,04-MAR-1946,Short S.25 Sunderland 3,G-AGEV,BOAC,0.0,Poole Harbour,,,A1
88,05-MAR-1946,Junkers Ju-52/3m,OK-ZDN,CSA,10.0,near Praha-Ruzyne...,,,A1
89,05-MAR-1946,Short Sunderland GR.3,EK595,RAF,0.0,Basra,,,A1
90,06-MAR-1946,Douglas Dakota IV (DC-3),KJ951,RAF,0.0,Jakarta-Kema...,,,A1
91,08-MAR-1946,Douglas C-47A (DC-3),NC39188,Air Cargo Transport,0.0,Newark Inter...,,,O1
92,08-MAR-1946,Douglas C-47 (DC-3),NC41798,Air Cargo Transport,0.0,Newark Inter...,,,O1
93,08-MAR-1946,Douglas DC-3,NC13726,Air Cargo Transport,,"Newark, NJ (...",,,U1
94,10-MAR-1946,Douglas C-47 (DC-3),VH-AET,ANA,25.0,Derwent Rive...,,,A1
95,10-MAR-1946,Short S.25 Sunderland 3,G-AGHV,BOAC,0.0,Rod-el-Farag,,,O1
96,11-MAR-1946,Consolidated PBY-5A Catalina,48389,US Navy,0.0,near Newport Beac...,,,A1
97,12-MAR-1946,Douglas Dakota III (DC-3),FD828,RAF,0.0,Radcliffe-on...,,,A1
98,12-MAR-1946,Douglas Dakota III (DC-3),FD823,RAF,,unknown,,,A1
99,14-MAR-1946,Douglas Dakota III (DC-3),KN317,RAF,,unknown,,,A1
0,01-JAN-1945,Douglas Dakota IV (DC-3),KJ803,RAF,0.0,Brussels/Eve...,,,C1
1,01-JAN-1945,Douglas Dakota III (DC-3),KG800,RAF,0.0,Brussels/Eve...,,,C1
2,01-JAN-1945,Douglas Dakota III (DC-3),KG331,RAF,0.0,Brussels/Eve...,,,A1
3,01-JAN-1945,Douglas Dakota III (DC-3),KG355,RAF,0.0,Brussels/Eve...,,,A1
4,01-JAN-1945,Douglas Dakota III (DC-3),KG736,RAF,0.0,Brussels/Eve...,,,C1
5,01-JAN-1945,Douglas Dakota III (DC-3),KG488,RAF,0.0,Brussels/Eve...,,,C1
6,02-JAN-1945,Douglas C-47A (DC-3),42-93109,USAAF,,Sahmaw,,,A1
7,02-JAN-1945,Douglas C-47A (DC-3),42-92817,USAAF,,between Biak...,,,A1
8,03-JAN-1945,Curtiss C-46D,44-77349,USAAF,,,,,A1
9,03-JAN-1945,Douglas C-47A (DC-3),43-15833,USAAF,,unknown,,,U1
10,04-JAN-1945,Curtiss C-46A,42-96780,USAAF,,,,,A1
11,04-JAN-1945,Curtiss C-46D,42-101170,USAAF,,,,,A1
12,04-JAN-1945,Curtiss C-46D,44-77332,USAAF,,,,,A1
13,04-JAN-1945,Douglas DC-3A,NC19470,Panagra,4.0,near Chorrillos,,,A1
14,04-JAN-1945,Douglas C-54A (DC-4),42-72250,USAAF,,Terceira-Laj...,,,A1
15,04-JAN-1945,Douglas C-47A (DC-3),42-24051,USAAF,0.0,Aldermaston ...,,,A1
16,04-JAN-1945,Douglas C-47A (DC-3),42-24195,USAAF,,Toulon-sur-M...,,,A1
17,04-JAN-1945,Douglas C-47A (DC-3),43-15899,USAAF,,unknown,,,U1
18,05-JAN-1945,Douglas C-47 (DC-3),41-18611,USAAF,,"near Sumner, IL",,,A1
19,05-JAN-1945,Curtiss C-46D,44-77343,USAAF,,,,,A1
20,05-JAN-1945,Douglas C-47B (DC-3),43-48727,USAAF,,near Bourne,,,A1
21,05-JAN-1945,Consolidated PBY-5A Catalina,46585,US Navy,1.0,Whidbey Isla...,,,A1
22,05-JAN-1945,Douglas C-47A (DC-3),42-100830,USAAF,,Unknown,,,A1
23,06-JAN-1945,Douglas C-47A (DC-3),74,CNAC,3.0,Patkai Mount...,,,A1
24,06-JAN-1945,Douglas C-47A (DC-3),77,CNAC,4.0,near Ziadum,,,A1
25,06-JAN-1945,Curtiss C-46A,42-61046,USAAF,,near Yunnanyi,,,A1
26,06-JAN-1945,Curtiss C-46A,42-96721,USAAF,13.0,between Kunm...,,,A1
27,06-JAN-1945,Douglas C-47A (DC-3),43-15392,USAAF,,within Sagaing region,,,A1
28,06-JAN-1945,Douglas C-47B (DC-3),43-48469,USAAF,,Saint-Dizier...,,,A1
29,06-JAN-1945,Douglas C-47 (DC-3),41-7797,USAAF,3.0,near Jorhat,,,A1
30,06-JAN-1945,Curtiss C-46A,42-96690,USAAF,5.0,"near Carson City, NV",,,A1
31,06-JAN-1945,Consolidated C-109,44-49235,USAAF,5.0,near Imphal,,,A1
32,07-JAN-1945,Douglas C-47A (DC-3),43-15370,USAAF,6.0,near Myitkyina,,,A1
33,07-JAN-1945,Curtiss C-46A,42-96559,USAAF,,,,,A1
34,07-JAN-1945,Curtiss C-46D,42-101162,USAAF,,,,,U1
35,07-JAN-1945,Douglas C-47B (DC-3),102,CNAC,3.0,Tali,,,A1
36,07-JAN-1945,Consolidated C-109,44-49016,USAAF,4.0,near Tingkank-An,,,A1
37,08-JAN-1945,Curtiss C-46A,42-3683,USAAF,,near Lang Tai,,,A1
38,08-JAN-1945,Curtiss C-46A,42-96673,USAAF,,Siakwan,,,A1
39,08-JAN-1945,Martin M-130,NC14716,Pan Am,23.0,Port of Spain,,,A1
40,08-JAN-1945,Douglas C-47B (DC-3),43-16184,USAAF,,near Lashio,,,A1
41,08-JAN-1945,Douglas C-47B (DC-3),43-16366,USAAF,,Saint Joseph...,,,A1
42,08-JAN-1945,Douglas C-47A (DC-3),42-23490,USAAF,,Lubbock-Sout...,,,A1
43,08-JAN-1945,Douglas C-47B (DC-3),43-16157,USAAF,,"Rome AAB, NJ",,,A1
44,08-JAN-1945,Consolidated C-109,44-49245,USAAF,2.0,near Snetterton H...,,,A1
45,09-JAN-1945,Douglas C-47A (DC-3),42-100687,USAAF,,Yunnanyi,,,A1
46,09-JAN-1945,Douglas R4D-5 (DC-3),39059,US Navy,,near Torokina,,,A1
47,09-JAN-1945,Douglas C-47A (DC-3),42-100479,USAAF,5.0,Biak,,,A1
48,10-JAN-1945,Douglas DC-3-277B,NC25684,American Airlines,24.0,near Burbank-Holl...,,,A1
49,10-JAN-1945,Curtiss C-46A,42-107304,USAAF,,near Mount Tali,,,A1
50,10-JAN-1945,Consolidated PBY-5A Catalina,46528,US Navy,,,,,A1
51,10-JAN-1945,Douglas C-47A (DC-3),43-15882,USAAF,,near Laoshan,,,A1
52,10-JAN-1945,Junkers Ju-52/3m,D-AUSS,Deutsche Lufthansa,7.0,Prnjavor,,,A1
53,10-JAN-1945,Douglas Dakota IV (DC-3),KJ835,RAF,3.0,"near Sileby, Leic...",,,A1
54,10-JAN-1945,Douglas Dakota III (DC-3),KG599,RAF,,Brussels/Eve...,,,O1
55,10-JAN-1945,Junkers Ju-52/3m,G6+FP,German AF,4.0,Budapest,,,C1
56,11-JAN-1945,Douglas C-47 (DC-3),41-38632,USAAF,,Lawrencevill...,,,A1
57,11-JAN-1945,Douglas C-47A (DC-3),42-100570,USAAF,,Kingston Bag...,,,A1
58,11-JAN-1945,Douglas C-47A (DC-3),42-93775,USAAF,,Paochan,,,A1
59,11-JAN-1945,Douglas C-47A (DC-3),43-15766,USAAF,,"near Dexter, MO",,,A1
60,11-JAN-1945,Junkers Ju-52/3m,,German AF,4.0,Budapest,,,A1
61,12-JAN-1945,Douglas C-47A (DC-3),43-15747,USAAF,,"Midland AAF,...",,,A1
62,12-JAN-1945,Consolidated PBY-5A Catalina,48289,US Navy,0.0,near Glomel,,,A1
63,12-JAN-1945,Consolidated PBY-5A Catalina,46549,US Navy,,,,,A1
64,12-JAN-1945,Douglas C-47B (DC-3),43-49121,USAAF,,unknown,,,C1
65,12-JAN-1945,Douglas Dakota IV (DC-3),KJ857,RAF,1.0,near Schwebo,,,C1
66,12-JAN-1945,Douglas Dakota IV (DC-3),KJ899,RAF,,near Tabingaung,,,C1
67,12-JAN-1945,Junkers Ju-52/3m,,German AF,5.0,Budapest,,,C1
68,12-JAN-1945,Douglas C-47A (DC-3),43-15829,USAAF,,unknown,,,U1
69,12-JAN-1945,Junkers Ju-52/3m,,German AF,2.0,Budapest,,,C1
70,13-JAN-1945,Douglas C-47A (DC-3),42-100683,USAAF,,Ledo,,,A1
71,13-JAN-1945,Douglas C-47A (DC-3),43-15548,USAAF,,Dayton-Wrigh...,,,A1
72,13-JAN-1945,Douglas C-47A (DC-3),CCCP-L866,Aeroflot,6.0,near Saratov-Zavo...,,,A1
